"ave_sentiment","Score","Title"
0.14142135623731,0,"Why does ""meritocracy"" / ""capitalism"" co-exist with ""democracy""?"
-0.333333333333333,4,"People's Republic of China's list of designated terrorist organizations?"
0.24,4,"UKIP: is it real major third party in UK?"
-0.105528970602217,10,"What political mechanism prevent US army commandment to launch a coup?"
0,4,"Are U.S. politicians assumed to be Christians?"
-0.115470053837925,0,"How strongly will the anti-Obama sentiment affect the 2014 Senate midterm elections?"
0,23,"How do Libertarians address the case of ""I sold my soul to the company store""?"
-0.0721687836487032,2,"What implications would the use of foreign embassies as asylum points entail?"
-0.226133508433323,18,"Is there bias against Israel at the UN and mainstream media?"
0.21650635094611,7,"How can some politicians become cabinet ministers without winning elections in India?"
0,3,"Where can I find how often my senator votes along party lines?"
0,4,"Data Source for 2012 US Congress and US Senate Elections"
-0.103279555898864,10,"What is the role and responsiblity of the king in Spain in the Spanish government?"
0,4,"What is the real role of the queen in UK in these days?"
-0.408248290463863,3,"Turkey's list of designated terrorist organizations?"
0,8,"Is the ruling Chinese party seen more favorably than it was 25 years ago?"
0,24,"Do POWs typically get paid for their prison time?"
0.28347335475692,1,"Early day motions: practical and intended uses?"
0.122019172792192,9,"Why didn't Marbury (from Marbury v. Madison) prevail in the end?"
0.0753778361444409,5,"Does the state has the legal obligation to enforce the law?"
0.4,-1,"Beyond Left and Right"
0.173925271309261,4,"How often are state constitutional amendments overturned by federal judges?"
0,-3,"Is there any evidence that the constitution, laws or rules of a state apply to someone simply because that person is physically in that state?"
0.144337567297406,1,"How do elections determine who is ""leading"" or ""elected"" with partial results?"
0,3,"Do DWNominate scores take into account that not all votes are created equal?"
-0.347850542618522,12,"Does banning of anti-democratic parties violate principles of democracy?"
-0.553398590529466,13,"Why is the Israeli-Palestinian conflict such a big issue?"
-0.306186217847897,1,"How to rebuild a broken state?"
-0.244948974278318,-2,"Why don't we unite all countries?"
0,1,"How was arranging the trade of POW Sgt. Bowe Bergdahl for five detainees possible without “negotiating with terrorists”?"
0.204124145231932,12,"Is polling about fringe beliefs reliable?"
-0.259807621135332,8,"Is ban on Social Interaction with opposite sex a Human Rights Violation?"
-0.156524758424985,-2,"democracy and wars for resources"
0.188982236504614,4,"How do wage subsidies support industrial decentralization?"
-0.618718433538229,7,"Is discrimination against hibakushas (atomic bomb victims) legal?"
0.258198889747161,22,"Why haven't any Governments banned cigarette sales when it has been proven that it's harmful?"
0,1,"Data Source for Court Transrcipts with Interpreters"
-0.133630620956212,0,"The role of price elasticity of demand with the bargaining power of trade unions"
0,0,"Is Russia socially freer than UK?"
0.225,9,"Is the US Attorney General expected to defend policies his party opposes in the Supreme Court?"
-0.0833333333333333,3,"In Australia, what does the term ""Big polluters"" mean?"
0.302371578407382,16,"Are Running Mates Constitutional (US President/VP)"
0.21650635094611,15,"Why is US supporting ISIS in Syria while opposing it in Iraq?"
0.175,10,"If a US Supreme Court justice dies between voting and releasing ruling, does their vote count?"
0.212132034355964,15,"In the Commonwealth realms, who succeeds when a King dies leaving a daughter and a son in-utero?"
0.129099444873581,0,"Has the Veterans Administration backlog and average wait time improved since Obama has taken office?"
0,1,"Why isn't the alternative vote standard for most nations?"
-0.144337567297406,2,"Cronysm vs oligarchy"
0.183532587096449,1,"Would it be better if all legislators will be required to obtain a law degree before entering into politics?"
0.332820117735137,3,"Does the Hobby Lobby case apply to all corporations and all birth control?"
0.058925565098879,0,"Is there voting theory regarding combining the results of multiple votes by multiple groups on a single topic?"
0.490153037326099,0,"How do international corporations have the right to free speech?"
0.142795066086854,11,"What is the purpose of gay pride parades? If the purpose is clear, is it productive or counterproductive?"
0,4,"Is it legal for a police to incorporate as a private 501(c)(3) organizations?"
0,11,"Which US laws apply on a Native American/ Indian Reservation?"
0.422115882408869,2,"What is the political motivation that makes US never invade Canada?"
-0.48,-1,"Is there a law to prevent global nuclear war when the terrorist are able steal nuke technology from a lot of country that have nukes?"
0.200445931434318,7,"How did ISIS Gain control of a stockpile of weapons that did not exist?"
0,10,"Is the monarch of the Commonwealth Realms a citizen of any or all of them?"
-0.120267558860591,4,"What's the right terminology for a democratic, free and and anti-dictatorial socialism/communism?"
-0.206559111797729,4,"How possible is it for a city's courts to assuage fiscal distress with extreme bail?"
0,1,"Are Palestinians stateless?"
0.244948974278318,19,"Why won't Israel just capture Palestine?"
-0.726722092687432,1,"What will happen to an economy if the government cuts government spending during a recession to fight a budget deficit?"
0,-2,"Collaborative Policy creation software"
-0.129099444873581,3,"Has the Jewish Defense League been designated as a terrorist group by the FBI/USA?"
0.3,7,"If a baby was born on the Palmyra Atoll, does the baby have U.S. citizenship?"
-0.42485291572496,4,"Reason behind cancelling Death sentence"
0,8,"What measures exist to impose budget-like changes without passing through the Australian senate?"
-0.0721687836487032,4,"Legal basis for President's immediate advisers immunity from Congressional compulsion to testify"
0.3125,3,"Which is the top total tax-revenue increase in the Western World since the Great Depression?"
-0.0625,6,"What determines the identify of ""the minority party"" leadership if there are more than two parties?"
0.129099444873581,9,"In an MMP system, why don't parties game the system by splitting into two parties?"
-0.0944911182523068,7,"How do parties justify a chief whip?"
0,2,"What are the reasons for such differences in the size of shadow economy?"
0.16681153124566,12,"How accountable will Russia be if it emerges they have supplied the Surface-to-Air Weaponry that brought down Malaysia Airlines flight MH17?"
0.28347335475692,2,"Why is Egypt being the peace-keeper?"
0,2,"How could the Ukrainian rebels get SAMs?"
-0.18190171877725,3,"Was there ANY official condemnation of Hamas over use of civilians and especially children as human shields?"
0.146993683051833,3,"How responsible is Ukraine for allowing civil planes to fly over a war zone?"
-0.545544725589981,8,"Does international regulation forbid a country to kill children in a conflict if the other part uses them as human shields?"
0,6,"Are there constituencies for the partition of the Ukraine?"
0.45,5,"Is popularity with the Russian public important for Putin?"
0.173925271309261,2,"Why does the new Australian Senate first sit so late?"
0.163299316185545,1,"Federal Open Market Committee Voting Procedure"
0,5,"Has Kitchen v Herbert Gone Into Effect?"
0.25298221281347,3,"Did Reagan use public spending to make the GDP grow?"
0.485071250072666,-3,"Why is it in the United State's national Interest to care what's happening between Israel and Palestine?"
0.126491106406735,5,"How likely is Greece to hold general elections by summer 2015?"
0.315296312547233,0,"Is the Success of the Solar Energy Policies in Australia the motivation of the carbon tax backlash?"
-0.0721687836487032,0,"What policies are in place to help mitigate the downsides of capitalism?"
0.0883883476483184,-5,"What prevents Israel from expanding into other countries?"
0,1,"Would you explain 'development from bourgeois oppression'?"
